"source","participant_id","group","word_1","response","correct","response_type","confidence","knowledge","translation","translation_id","word_2","sampa_1","sampa_2","ipa_1","ipa_2","freq_zipf_2","lv","neigh_n","neigh_n_h","avg_sim","avg_sim_h","freq_zipf_2_std","neigh_n_std","neigh_n_h_std","avg_sim_std","avg_sim_h_std","lv_std"
"Experiment","5b6f4c6...","spa-ENG","avestruz","truth",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5d687a7...","spa-ENG","avestruz","throw",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5dae0ea...","spa-ENG","avestruz","strudel",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5dd6934...","spa-ENG","avestruz","staws",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e2c9ac...","spa-ENG","avestruz","speak",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e3878b...","spa-ENG","avestruz","straw",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e52fa4...","spa-ENG","avestruz","stroll",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e60db5...","spa-ENG","avestruz","trousers",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e6571b...","spa-ENG","avestruz","truth",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e71e92...","spa-ENG","avestruz","stroll",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e788a0...","spa-ENG","avestruz","strong",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e84efb...","spa-ENG","avestruz","truth",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e95bef...","spa-ENG","avestruz","poodle",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e96292...","spa-ENG","avestruz","school",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5e9b959...","spa-ENG","avestruz","sheets",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5eacad0...","spa-ENG","avestruz","gosh",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5eaeeb1...","spa-ENG","avestruz","truth",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5eb54aa...","spa-ENG","avestruz","stool",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5eb9b01...","spa-ENG","avestruz","staws",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ebef0e...","spa-ENG","avestruz","soon",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ec27b1...","spa-ENG","avestruz","rules",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ec7e25...","spa-ENG","avestruz","truthfullness",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ec83d6...","spa-ENG","avestruz","together",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ed8bf9...","spa-ENG","avestruz","amazing",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ee0c7f...","spa-ENG","avestruz","soup",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5ee7665...","spa-ENG","avestruz","strudel",FALSE,"wrong",NA,NA,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Experiment","5b1ec77...","spa-ENG","barco","bark",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5b6f4c6...","spa-ENG","barco","bark",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5d687a7...","spa-ENG","barco","trees",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5dae0ea...","spa-ENG","barco","book",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5dd6934...","spa-ENG","barco","barcode",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5e2c9ac...","spa-ENG","barco","dog",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5e3878b...","spa-ENG","barco","bar",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5e52fa4...","spa-ENG","barco","dog",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Experiment","5e60db5...","spa-ENG","barco","pub",FALSE,"wrong",NA,NA,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
